team_id,season,T_j_hat,L_C,roster_n,draftees
9,2013,-0.04743630888561098,0.24557472617224102,10,1
9,2014,0.11712740436375253,0.25609218200688155,13,0
9,2015,0.31393827875259045,0.2747193348544784,13,0
9,2016,0.12323989428815055,0.2584497948085682,9,0
9,2017,-0.16143652941057393,0.23684912000495115,11,0
9,2018,0.28955042172051143,0.2741195826397008,10,0
9,2019,0.03680878810847857,0.24999701091877113,11,0
9,2020,-0.018158048530118362,0.2495494620247819,12,0
9,2021,-0.09078872377730704,0.24531768192053482,13,1
11,2014,0.18394660687617606,0.28586024271193244,4,0
11,2018,0.049648634977657105,0.2501278121705558,5,0
12,2011,0.047365712032891895,0.2563356460313528,13,2
12,2012,-0.03801563825913626,0.24448311547981955,11,2
12,2013,0.39362892682359024,0.2832482797294465,10,3
12,2014,0.1116933339191488,0.2628098324489706,13,3
12,2015,0.18680454884432068,0.2696158587901824,13,2
12,2016,0.4349229295876957,0.2931557279500882,12,1
12,2017,-0.10874983558854674,0.24752527113977205,11,2
12,2018,0.12841595515208348,0.26193747919578003,11,1
12,2019,0.12138562304614356,0.25484936053774937,11,0
12,2020,0.33883589455410457,0.2763231189033242,11,3
12,2021,0.2575606417679196,0.2703637675225864,11,0
13,2011,-0.4210738629221779,0.21854662035028896,13,0
13,2012,0.03473998157747907,0.2510032525456502,12,0
13,2013,0.03958783960723422,0.24908196395749915,11,0
13,2014,-0.05876010734426376,0.24096746028881327,13,0
13,2015,-0.31130847411257323,0.22408628010376505,11,0
13,2016,-0.037537249181364335,0.2463195399246818,12,0
13,2017,-0.23316835983030224,0.2265906988965954,14,0
13,2018,-0.15418488192504531,0.23421967493936205,12,0
13,2019,-0.1509371927024015,0.2323681379121303,11,0
13,2020,-0.019017411941983805,0.24396930432421748,14,0
13,2021,-0.13474583812754012,0.2352228418535941,12,0
16,2011,-0.17969715432211747,0.2293608720540554,11,0
16,2012,0.04078489988702749,0.25925509267558317,11,0
16,2013,-0.0392475856308209,0.24516880248977524,11,0
16,2014,-0.09040126110815971,0.24141777462732658,14,0
16,2015,0.09949764269063893,0.2543775179675993,11,0
16,2016,-0.0681444130687593,0.24013711866695572,12,0
16,2017,-0.013228046261688739,0.24515623600412426,12,0
16,2018,-0.234681107569947,0.22576087421640742,12,0
16,2019,0.2386026109528356,0.27440147530977754,12,0
16,2020,-0.37213715524718044,0.21490158558458192,13,0
16,2021,-0.01801976806392867,0.24701244792411806,13,0
21,2011,0.26689877378672405,0.2701205750169679,12,2
21,2012,0.14365547026985165,0.26408682789919086,10,2
21,2013,0.2701379618436573,0.27188638500737744,11,2
21,2014,-0.01985284040964723,0.24737469137061116,11,1
21,2015,-0.05541206214511188,0.24055260328823125,12,0
21,2016,-0.08554231508005145,0.2384609830812632,11,0
21,2017,-0.08233750047764392,0.23964843653989576,11,0
21,2018,0.33228941801228856,0.27531801541026774,12,1
21,2019,-0.03436965920265999,0.24351740872883967,12,1
21,2020,0.18964051144428246,0.263308100722417,13,1
21,2021,0.4711246352046003,0.2963607930631806,12,0
22,2011,-0.27300853752466187,0.2354796399352409,4,0
22,2014,0.17321986267839326,0.2645436867448009,5,0
22,2015,-0.11174343426958329,0.26094912628737693,10,0
22,2017,-0.1780136338426524,0.23302111739560835,4,0
22,2018,0.2614496487162495,0.2800599895258931,6,0
22,2020,-1.1026772529230084,0.1700979428498296,4,0
23,2011,-0.18250847278907684,0.24294829417489403,11,0
23,2012,-0.09058047095279104,0.2460321877164917,13,0
23,2013,0.04152726914941191,0.25327929049212655,14,0
23,2014,-0.0989319337340278,0.2366329310476548,10,0
23,2015,-0.4720856911418651,0.20887796012144216,15,0
23,2016,0.17610923846224188,0.2612124644230548,11,1
23,2017,0.05170240507444622,0.25341958186328783,13,1
23,2018,-0.4002301035157468,0.2153635833454032,13,0
23,2019,-0.2333707530391817,0.22452687225113666,13,0
23,2020,0.04767810582902565,0.2502968465020036,14,0
23,2021,-0.16158460661378582,0.23598217202507402,14,0
24,2011,-0.014038127862364413,0.2469197735098622,14,3
24,2012,0.06133857130316417,0.2562142488099055,16,3
24,2013,0.055920207823587816,0.2529717869537613,13,3
24,2014,-0.204421727345065,0.23115900295684258,12,3
24,2015,-0.17342757349842738,0.23544413403059428,12,1
24,2016,-0.0800375382303249,0.24034754150365137,11,0
24,2017,-0.1900256653032549,0.23191525938584032,12,0
24,2018,-0.0842012492583844,0.24325145257200473,12,1
24,2019,0.09237838916068723,0.253618976604699,12,1
24,2020,-0.20907532133164577,0.23142185467062082,12,1
24,2021,-0.05302695377037644,0.2441735699620868,12,1
25,2011,0.04662551830787648,0.25433093765445575,12,1
25,2012,0.15277000608158323,0.2593230871768473,12,1
25,2013,-0.1930552147356799,0.23284183891917817,11,2
25,2014,-0.10080583432523596,0.24143047850773602,13,2
25,2015,-0.060179769388130966,0.24368677184946322,10,2
25,2016,-0.16507895007060364,0.23907827159745765,11,4
25,2017,-0.10225797564982911,0.23727908458860997,13,2
25,2018,-0.36101612756766516,0.21785987500910345,12,0
25,2019,-0.09006358534285666,0.2368821615691629,10,0
25,2020,-0.23634236025496091,0.2255653747887004,12,0
25,2021,-0.15606232800131223,0.23420373291366675,13,0
26,2011,0.05537268156036896,0.2566857120788124,9,2
26,2012,0.1254121787340437,0.2621313196123753,12,1
26,2013,0.590533640599126,0.30561915125981015,9,4
26,2014,0.3582413527907097,0.2795624837549134,11,4
26,2015,-0.17799563362906862,0.2363901638809489,11,3
26,2016,0.0024966389788968766,0.2503991234647033,10,2
26,2017,0.32462595359367286,0.2804875311175473,11,5
26,2018,0.3202279288320765,0.27652174504935023,10,3
26,2019,0.146918040145361,0.2619277969216531,11,1
26,2020,0.11041513222814223,0.2570556487219988,11,0
26,2021,0.027045019029160372,0.25217548232404324,12,0
27,2011,-0.1409571615116517,0.23334811417837725,10,0
27,2012,-0.3299432984824744,0.21700630163946108,11,0
27,2013,-0.22612685166828533,0.2274284148936257,13,0
27,2014,-0.1009380553293703,0.24003264816200004,11,0
27,2015,-0.22251178017555162,0.22926351158779554,13,0
27,2016,-0.013514020444326957,0.24510978222290256,12,0
27,2017,-0.2467744673828481,0.2242145340081395,12,0
27,2018,-0.20262892111943104,0.22754896959004645,15,0
27,2019,-0.07496502576018992,0.24171184767228734,13,0
27,2020,0.006521326358526851,0.24494738101085012,12,0
27,2021,0.018487762070347944,0.24876137710546728,11,0
28,2015,-1.4151172564962198,0.14081237119194318,4,0
28,2016,0.14405338056212333,0.2565265700150144,4,0
28,2021,0.17693166257824397,0.2677577741595523,14,0
29,2011,-0.3250419179102711,0.2216615890857442,3,0
29,2012,-0.47325201208763323,0.21563585668263563,4,0
29,2020,-0.5991643626712166,0.21240211776522644,5,0
30,2011,0.2069403892524485,0.2643103593055689,8,1
30,2012,-0.6050401175866768,0.19829469675316885,11,0
30,2013,-0.14372082436316624,0.23464865322200693,13,0
30,2014,0.10093285173027709,0.2552743876212029,12,0
30,2015,0.019166514577200592,0.2495745519744884,11,0
30,2016,0.36588059772258963,0.27975012525277826,11,1
30,2017,0.3034968363604617,0.27312498291427834,11,2
30,2018,0.1767568367620731,0.26249222555139623,12,1
30,2019,0.1346459714985733,0.26112571899746584,10,1
30,2020,0.08927157623077675,0.2549550108052857,10,1
30,2021,0.23759830345465313,0.2690325646199417,11,1
36,2011,0.16080416049769122,0.2636587740005397,12,0
36,2012,0.08578625281826925,0.25792658886656006,11,0
36,2013,0.32419766577479725,0.2771346825013824,10,1
36,2014,0.2111789025556161,0.26636656250476004,10,0
36,2015,0.06852086769914417,0.25386206364053066,11,0
36,2016,0.2190603484878163,0.26916346384230483,11,0
36,2017,0.2055564806179543,0.2661116779533053,10,0
36,2018,0.11572912515339115,0.25440156890412224,10,0
36,2019,-0.0021036588772232745,0.24686541261776843,12,0
36,2020,0.41925231620535275,0.28391152057083535,10,0
36,2021,0.25034539140597334,0.2686949943170459,9,0
38,2011,0.2601403638455814,0.2783176918412416,11,2
38,2012,-0.07578897089336242,0.2423795488300855,11,2
38,2013,-0.058317254574302146,0.24281001739028518,11,2
38,2014,0.04467713249563784,0.2495523618236336,12,2
38,2015,0.1996886282126531,0.26636517840522683,11,0
38,2016,0.2971885795315664,0.2747942229233469,10,1
38,2017,0.08795380572977794,0.2556734745382443,11,2
38,2018,0.06669312294094837,0.2512870458105589,11,2
38,2019,0.08007651019333227,0.254098978669959,11,1
38,2020,-0.07435578250375624,0.24103952761514327,11,1
38,2021,0.10242914878806503,0.2613885917509956,13,0
39,2020,0.4478836568836481,0.2879970108266084,5,0
40,2018,-0.8123324853644244,0.18922662793816783,5,0
40,2020,-1.0501301276873583,0.15950654461487493,3,0
41,2011,0.0015936883867965692,0.25041643636816624,11,4
41,2012,0.12233959682370332,0.25654918056691056,9,5
41,2013,-0.2549874499995456,0.23037085209498143,11,2
41,2014,-0.021133559513131873,0.24306543693614097,13,2
41,2015,-0.11128315459592941,0.2383937572345223,11,1
41,2016,0.05155817559954692,0.25032574492227355,11,1
41,2017,0.13428303466273453,0.2568205483937493,10,0
41,2018,-0.25997935445611425,0.22482197351343305,12,0
41,2019,-0.08439904584768751,0.24181621611288717,13,0
41,2020,0.21043917003118912,0.2662688693272563,10,1
41,2021,0.18083965124523912,0.2644031211690915,11,1
42,2011,-0.4719813927109435,0.20727140169988642,13,0
42,2012,-0.2610901670999013,0.22761779142528318,12,0
42,2013,-0.06297850758729835,0.2428604833916303,11,0
42,2014,-0.14476681124043184,0.23699990338566204,12,0
42,2015,-0.2238877279542372,0.22795758854959672,12,0
42,2016,-0.2846758773239129,0.227886377801186,14,0
42,2017,-0.08009586589202307,0.2409627308495381,12,0
42,2018,-0.33018723500690433,0.21913678193514716,12,0
42,2019,0.26696267325718187,0.27513920526676605,12,0
42,2020,-0.11502110905245322,0.2373787926799576,10,0
42,2021,-0.10220864485195821,0.23627573592210924,11,0
43,2011,-0.09705715303596592,0.23921541671300406,12,0
43,2012,0.002674739230336405,0.24897235960697697,16,0
43,2013,0.33007978732429594,0.27881174966600886,14,0
43,2014,-0.03227535149476238,0.2439413560803355,15,0
43,2015,0.0793928520525752,0.2542193814715759,14,0
43,2016,-0.018396867848016626,0.24707890491448445,15,0
43,2017,0.15520844991554203,0.2604219813453203,12,1
43,2018,0.12369238601625289,0.2557469663229096,13,1
43,2019,0.010531975992826587,0.2517995171094313,16,1
43,2020,0.36763602954494023,0.28181013535732824,15,0
44,2011,-0.33375171369319684,0.22605181601558363,12,0
44,2012,-0.059480848186458914,0.24595001975162634,12,0
44,2013,-0.3121296592674309,0.2177163736097569,12,0
44,2014,-0.18590697057310998,0.23132984198241188,12,0
44,2015,-0.27538145076185927,0.21995475196353087,11,0
44,2016,-0.3565607588068459,0.21404985826359668,11,0
44,2017,-0.3334368812683612,0.21563960584000655,11,0
44,2018,-0.46150274665285274,0.21043016718732022,11,0
44,2019,-0.023670199269367254,0.2455032174068347,10,0
44,2020,0.05520378137470614,0.2542352852538366,12,0
44,2021,-0.15478397314475095,0.23415064388721202,10,0
45,2011,-0.03585254464498275,0.24646677944175602,12,0
45,2012,-0.15737739213585938,0.23205711694580877,11,0
45,2013,0.26464236099129584,0.27232776770958317,11,0
45,2014,0.27299811465052964,0.2738844355299214,12,0
45,2015,-0.06677661339354064,0.23916304685028078,12,0
45,2016,-0.018533182337769814,0.24902109564303831,11,0
45,2017,-0.11532335826409412,0.23656250559039418,12,0
45,2018,-0.06583892270602949,0.24237639278437156,11,0
45,2019,-0.2243822975217733,0.22714643648007513,12,0
45,2020,-0.21641995098159872,0.22523687634370412,14,0
45,2021,-0.169424455239188,0.2352624878115014,12,0
46,2011,0.12551551652734694,0.26041850717581944,12,0
46,2012,0.14293142918189172,0.26172537130424184,12,1
46,2013,-0.10217618136118642,0.23719238374836993,11,1
46,2014,-0.035852668542242824,0.24713281190918088,12,0
46,2015,0.04780490552856584,0.2533307521829277,12,0
46,2016,-0.061590790677763074,0.24207160488162308,12,0
46,2017,-0.025263728336757274,0.2462665223931786,12,0
46,2018,0.1719859036944267,0.2635518469283899,10,0
46,2019,0.24920946685664233,0.2707131896379113,11,0
46,2020,0.26272841523249885,0.27391277778886086,14,0
46,2021,-0.1525514773998888,0.23444377039645575,13,0
47,2011,-0.46986085759510227,0.20776716000298137,13,0
47,2012,-0.14332688351931702,0.2372624944946185,14,0
47,2013,-0.4772960625874174,0.20923000648600726,10,0
47,2014,-0.33135785382532046,0.22192483696752374,12,0
47,2015,-0.2366449267445478,0.23014765132534712,15,0
47,2016,-0.22978546430544103,0.23163101047952786,14,0
47,2017,-0.3592039600750282,0.2198756201090282,14,0
47,2018,-0.12064145976455097,0.24118296012728635,13,0
47,2019,0.27620883255157885,0.2823356228187501,14,0
47,2020,-0.09824147236061172,0.24113572726297197,14,0
47,2021,0.394376391943631,0.2824029361592648,12,0
48,2011,-0.29015321359349927,0.22213534218241063,12,0
48,2012,-0.02618722296421779,0.25139952433547885,9,0
48,2013,-0.16114609217742,0.23676849350265003,10,0
48,2014,0.06243178804640017,0.25825790120209297,10,0
48,2015,-0.13208484964637088,0.2374440053841097,11,0
48,2016,-0.5021809809081944,0.20862113088929604,12,0
48,2017,-0.3525040413970655,0.21753915291287487,12,0
48,2018,-0.03256939279566994,0.2455705199196654,12,0
48,2019,0.04950535655866756,0.2508948694186495,10,0
48,2020,0.07657622338247211,0.2558691510879852,10,0
48,2021,0.005455356675029419,0.24661197606031926,9,0
49,2016,0.30906947754340824,0.29031430971647953,5,0
49,2018,-0.19097052838852546,0.2369796252930564,4,0
49,2019,0.0821258099950605,0.25478227857975827,5,0
50,2011,-0.2703216581350635,0.22622187133752936,13,0
50,2012,-0.030223352948563088,0.24827127365551896,14,0
50,2013,-0.05010194649927879,0.24417853831521516,12,0
50,2014,0.023519727100666108,0.2520580714898951,14,0
50,2015,-0.4900300801590431,0.20948074129893432,11,0
50,2016,-0.22798018420099295,0.22669990457494668,12,0
50,2017,-0.01343005898746776,0.244983685365361,13,0
50,2018,-0.4438718851267031,0.21291368724274115,13,0
50,2019,-0.4457159205389866,0.21150037712068517,13,0
50,2020,-0.13010237773194727,0.23844518553428626,11,0
50,2021,-0.31225411087488847,0.22323623435597423,13,0
51,2012,0.13054074231509033,0.28718766291056563,5,0
52,2011,0.19925146960972737,0.26497590879893995,12,2
52,2012,0.2885157199462538,0.2736221090608478,12,1
52,2013,0.046092327332551426,0.2506448866755735,12,0
52,2014,0.06772870966792605,0.2521620796192624,11,0
52,2015,0.07643338880984134,0.25491371622500064,12,0
52,2016,0.35348251857267976,0.2817426263439648,12,3
52,2017,0.5991093095682068,0.30551277314774805,13,3
52,2018,0.25556375647452745,0.27275549207683697,12,2
52,2019,0.3386554376654123,0.2773272389736113,12,4
52,2020,0.4692890874640398,0.2902655418603968,13,4
52,2021,0.5226752946551481,0.2951416449041967,13,3
53,2013,1.62261260306859,0.41741458854992736,3,0
53,2015,0.3486710407657337,0.27916583777381243,7,0
53,2016,0.7475596677127239,0.3399439864137724,5,0
53,2017,0.026273809492021894,0.25227795020675015,5,0
53,2018,-0.16615361746565652,0.24666603324550973,5,0
53,2019,-0.6135259666771529,0.2203445690682117,5,0
53,2020,-0.07292839123644079,0.25392064896384603,4,0
55,2011,-0.20969659176633468,0.2301162565138679,12,0
55,2012,0.042938245172395056,0.24864946470852664,11,0
55,2013,-0.17431201579195235,0.23652081427685312,13,0
55,2014,-0.018335046613918222,0.24284464891157895,14,0
55,2015,-0.19012115701045226,0.23071790171398224,12,0
55,2016,-0.048646969165304844,0.24239135163361933,12,0
55,2017,-0.003986094833405636,0.24319387736205667,12,0
55,2018,0.010600973063556758,0.2457486675557094,13,0
55,2019,0.3006519063070345,0.2818268157719301,12,0
55,2020,0.17262546110060475,0.2651822703460332,12,0
55,2021,0.08504631847117064,0.25696940173782595,14,0
56,2011,-0.2312691071771168,0.2345424866513585,11,0
56,2012,0.04488821180586098,0.2543839992694383,12,0
56,2013,-0.0014726765412896943,0.2575151448268786,13,0
56,2014,-0.1306692602076078,0.2355078693667391,12,0
56,2015,-0.002303670198182985,0.2470327048529728,11,0
56,2016,0.13232936839574375,0.26360135870501034,11,0
56,2017,0.2116958661858111,0.26579193070481366,10,0
56,2018,0.18362771268490485,0.2628868664807164,12,0
56,2019,0.08151308908718365,0.25194546783746596,13,0
56,2020,-0.3913245951627909,0.21524072478196646,12,0
56,2021,0.07213220589959278,0.2558266076001702,13,0
57,2011,0.10496377759583861,0.2598274373022465,11,2
57,2012,0.21520028109901093,0.2739190859025068,10,1
57,2013,0.08785364736869405,0.25556078648451525,12,0
57,2014,-0.16755420807863355,0.23504496180873036,12,0
57,2015,-0.034202064703360874,0.24693553172210406,11,0
57,2016,0.0948474798737778,0.25598087497962374,12,0
57,2017,0.261481198777145,0.2690214362996804,12,0
57,2018,0.2891452454313487,0.2745438178278126,11,0
57,2019,0.05973888282652233,0.24882552031913485,11,0
57,2020,0.11965198629415266,0.2559649970612535,10,2
57,2021,0.2560726615393778,0.2767157227684884,13,2
58,2011,-0.12395722058981926,0.23840277008011146,11,0
58,2012,-0.06020805819326265,0.23721894175988095,10,0
58,2013,-0.18767148763606112,0.22963289354020466,12,0
58,2014,-0.1981333627674234,0.22969752007618782,12,0
58,2015,-0.09970216352812514,0.23749881452465338,11,0
58,2016,-0.2412948565000319,0.22621548884309856,10,0
58,2017,-0.08047158140739014,0.24154536351369033,11,0
58,2018,-0.24869084416953607,0.2264545067088201,10,0
58,2019,-0.011169867962517021,0.2441191828494875,11,0
58,2020,-0.1810895038199216,0.22746801453263965,11,0
58,2021,-0.0671091348038443,0.2366792645116703,12,0
59,2011,-0.08175845933752686,0.24370308147161968,11,2
59,2012,-0.1678536068400923,0.23241056994626563,11,1
59,2013,-0.09379437920841817,0.23970636905226483,12,0
59,2014,-0.1378056711256657,0.23480526547033118,14,0
59,2015,-0.1623722680117696,0.23359681693733692,12,0
59,2016,-0.030336794484798715,0.24705947475219805,11,0
59,2017,-0.1707573259512364,0.23677440414112158,12,1
59,2018,-0.22053743859760588,0.22836637323122816,11,1
59,2019,-0.037996778685028196,0.23950591182873518,12,0
59,2020,-0.09499266892782231,0.2394324322078447,11,0
59,2021,0.0896950005903931,0.25554711185753276,9,0
60,2014,-0.16421487720347172,0.2481555431378478,6,0
60,2017,0.4705027931902048,0.30938152055475077,5,0
60,2020,-0.7456363491078678,0.1822736667986023,4,0
61,2011,-0.22864711706301286,0.2328982291319786,11,2
61,2012,-0.31167055655514525,0.22347798392051751,12,1
61,2013,-0.1991611228174429,0.2307587323224801,12,1
61,2014,-0.06422064972156966,0.2407167396174608,14,0
61,2015,-0.21505352156600618,0.230344267547026,12,0
61,2016,-0.2054727417622571,0.23663102796629906,11,0
61,2017,-0.10989847477661996,0.24441173914638345,12,0
61,2018,-0.1380516557135592,0.23625812942740465,13,1
61,2019,-0.08130509383061575,0.24202920273197073,14,1
61,2020,0.26392283041237735,0.27106665290709625,13,1
61,2021,0.2726496162932411,0.2778978410446416,12,0
62,2011,-0.013444836576167048,0.24908852287377165,11,0
62,2012,0.36107874626087566,0.28588474138893255,10,0
62,2013,0.12313491796936815,0.26386239722390076,12,0
62,2014,0.16096473222590063,0.2634957480690458,13,0
62,2015,0.24620306663901245,0.27005768646240763,12,0
62,2016,0.005133310959496514,0.25184535255675283,13,0
62,2017,-0.16397519230138446,0.2321508860637315,11,0
62,2018,0.04628088729082153,0.24990906080200856,11,0
62,2019,0.30346435218668333,0.2737529974850885,13,0
62,2020,0.15172064381876807,0.2569230419342244,12,0
62,2021,-0.0818771127623694,0.2418708038212858,12,0
63,2017,1.0567203211276215,0.35249190338465186,3,0
63,2019,-0.3526220058957941,0.2283690098637464,10,0
66,2011,0.20579473956277536,0.26430216592919376,10,0
66,2012,0.37715740694265587,0.282818538268838,10,1
66,2013,0.26908793520515784,0.27677201438324833,12,1
66,2014,0.30681671021472595,0.2784638531836582,12,2
66,2015,0.29592385866284965,0.27360474111508587,13,3
66,2016,0.26897678997326546,0.275624870697902,10,3
66,2017,0.20328004728762475,0.26521637048375435,10,1
66,2018,0.001352530004099821,0.24770001836028838,10,0
66,2019,0.2972715934375843,0.27678033204702074,12,3
66,2020,-0.01610749626784112,0.2502243019746543,12,1
66,2021,-0.19156444396865688,0.23503405131320262,12,0
67,2020,0.16493724057013312,0.2632958579382195,5,0
68,2011,0.2674604628933599,0.2705838687717123,12,0
68,2012,0.22929343969082186,0.2666514282161276,12,0
68,2013,0.05183596386800485,0.25729933153773527,12,0
68,2014,0.07328788386297405,0.25772609485019704,13,0
68,2015,0.172146910601215,0.2661070398851307,14,1
68,2016,0.2560514535712397,0.26766376138533327,11,1
68,2017,0.12335833035752601,0.25662529320737854,12,2
68,2018,0.10242023211897006,0.2563156476709776,13,2
68,2019,0.19748560041569377,0.26757413196251406,9,1
68,2020,0.22994787342376188,0.27109226642157075,10,1
68,2021,0.2797476798837169,0.27235768463215865,11,0
70,2011,-0.016857303961286867,0.2448917352725299,10,0
70,2012,0.15672084873326672,0.2612285717228341,12,0
70,2013,-0.13765603964861692,0.23779928899917355,11,0
70,2014,-0.14855019903989602,0.2388501930979385,11,0
70,2015,0.08098982711017667,0.2581581347725221,13,0
70,2016,0.187846694946301,0.2655752497279969,14,0
70,2017,0.038171697843294515,0.2506284013446602,14,0
70,2018,0.014504085644366076,0.2529486135306041,11,0
70,2019,-0.15809128724679458,0.23531930760480946,12,0
70,2020,-0.14796362153765558,0.2401234677613987,13,0
70,2021,-0.2707584241224527,0.2234216615829913,12,0
71,2011,-0.26537448393873436,0.22750794946608244,11,0
71,2012,-0.47421537579462186,0.21230787593219544,12,0
71,2013,0.07305089096566278,0.25715926942825357,13,0
71,2014,-0.4455840040519705,0.20958213666359038,14,0
71,2015,-0.22101451408868392,0.22522114050747158,12,0
71,2016,-0.534584968492471,0.19918248230701063,12,0
71,2017,-0.04210573950432811,0.23876107234263913,12,0
71,2018,-0.1296145929499766,0.23459659534294422,12,0
71,2019,-0.22810621996801908,0.22629037488794454,12,0
71,2020,0.06941545187569396,0.25267733149198507,16,0
71,2021,0.04465210806351537,0.2510325928067373,13,0
72,2014,-0.19515765413035838,0.24031344238669938,4,0
73,2016,-0.2344025174457219,0.24806638508497766,6,0
73,2017,1.156827040861454,0.3783722007957172,5,0
73,2019,0.5443332290268426,0.30425085103099414,5,0
74,2011,-1.247623757695905,0.15315794146053419,4,0
75,2018,-0.8322362877233827,0.17315270606177618,2,0
75,2019,0.12168474963905052,0.27724398701023817,6,0
75,2020,1.0159655857373104,0.36075508658053196,4,0
77,2011,0.01681082803531865,0.25309483359356866,13,0
77,2012,-0.22727091868936253,0.23232951196032003,12,0
77,2013,-0.3009730333492387,0.22259264045937602,14,0
77,2014,-0.389667780768262,0.2135552161837703,10,0
77,2015,-0.12131783774721978,0.23371817498334627,12,0
77,2016,0.14418142227897454,0.25903031342091726,11,0
77,2017,0.041750244064360745,0.2500041247919016,10,0
77,2018,-0.03767366471250858,0.24238555059323214,10,0
77,2019,-0.29950973630348954,0.22026876501984266,11,0
77,2020,-0.12195203531686818,0.2346895744344188,10,0
77,2021,0.1886548512825524,0.262924403555507,10,0
79,2011,-0.2599871407620465,0.22778440027885993,12,0
79,2012,-0.17999566324705218,0.23160910687647335,13,0
79,2013,-0.2905459284854995,0.2259752984580421,12,0
79,2014,-0.12181401383309602,0.23864073216611834,12,0
79,2015,-0.2803775306289235,0.2220272075815283,12,0
79,2016,0.027610512698196175,0.2476263599493533,12,0
79,2017,0.0018276478341841512,0.24212128894358131,10,0
79,2018,-0.13320232607459934,0.23339510197044142,11,0
79,2019,0.03395136982697709,0.25069751358673203,10,0
79,2020,-0.2790287246648899,0.2247884972611713,12,0
79,2021,-0.055002872395322804,0.24353596876950998,11,0
80,2020,-0.4995498706236587,0.210572225171917,5,0
82,2011,-0.41839122972598114,0.21289238859647647,13,0
82,2012,-0.0806801948257082,0.24321019992284626,14,0
82,2013,-0.14026828759251092,0.23216628117715046,12,0
82,2014,-0.22243634709839036,0.22626901901904128,15,0
82,2015,-0.09759838256196283,0.2387209457857224,14,0
82,2016,-0.10160850135482512,0.23714694724251797,13,0
82,2017,0.18795045067039454,0.26934565980436037,12,0
82,2018,0.06995492604065617,0.25387625886807436,11,0
82,2019,-0.0038403657365161685,0.24661957511549656,11,0
82,2020,0.12479666285801892,0.2545460546925002,11,0
82,2021,-0.12262052492809285,0.23761946536416167,12,0
84,2011,-0.008384009124342626,0.25209725537236244,14,1
84,2012,0.23776480236285397,0.27464902791682494,13,2
84,2013,0.1303980421867946,0.26413454223500005,13,2
84,2014,-0.11177398189001435,0.23730769324144058,14,1
