RELDPTH	PARENTUIC	UIC	EDATE	SHORTDSCR	LONGDSCR	ORGTYPENAME	OFF	WO	ENL	CIV	AUTHTOT	CATCODE	SERVICE	GFMCOMPO	UTCAT	UTARMYCAT	UTSIZE	UTGFMSIZE	ID	PARENTID	FYDATE
9	WAT4FF	WAY8FF		3 CAV	3rd Cavalry Regiment	Stryker Brigade Combat Team (SBCT)						UNIT	ARMY	REGUL	COMBAT	MANOV	BDE		72060793789251442	72060793789258645	20200930
10	WAY8FF	WAY8AA	03/17/20	HHT 3 CAV	Headquarters and Headquarters Troop	Headquarters and Headquarters Company Stryker Brigade Combat Team (SBCT)	38	14	78	0	130	UNIT	ARMY	REGUL	COMBAT	HQSTF	CO		72060793789251443	72060793789251442	20200930
11	WAY8AA	WAY899	10/16/19	Aug 3 CAV	Augmentation	Augmentation Functional Support Team	0	0	10	2	12	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060793801813721	72060793789251443	20200930
10	WAY8FF	WG2LAA	03/19/20	1-3 CAV	1st Squadron	Infantry Battalion (SBCT)	35	0	599	0	634	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789251451	72060793789251442	20200930
11	WG2LAA	WG2LT0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793953761481	72060793789251451	20200930
11	WG2LAA	WG2LA0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) A	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793953761781	72060793789251451	20200930
11	WG2LAA	WG2LB0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) B	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793953761994	72060793789251451	20200930
11	WG2LAA	WG2LC0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) C	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793953762207	72060793789251451	20200930
10	WAY8FF	WG2MAA	03/19/20	2-3 CAV	2nd Squadron	Infantry Battalion (SBCT)	35	0	599	0	634	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789251444	72060793789251442	20200930
11	WG2MAA	WG2MT0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954439260	72060793789251444	20200930
11	WG2MAA	WG2ME0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) A	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954439560	72060793789251444	20200930
11	WG2MAA	WG2MF0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) B	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954439773	72060793789251444	20200930
11	WG2MAA	WG2MG0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) C	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954439986	72060793789251444	20200930
10	WAY8FF	WG2NAA	03/19/20	3-3 CAV	3rd Squadron	Infantry Battalion (SBCT)	35	0	599	0	634	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789251449	72060793789251442	20200930
11	WG2NAA	WG2NT0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954453896	72060793789251449	20200930
11	WG2NAA	WG2NJ0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) A	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954454196	72060793789251449	20200930
11	WG2NAA	WG2NK0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) B	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954454409	72060793789251449	20200930
11	WG2NAA	WG2NL0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) C	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954454622	72060793789251449	20200930
10	WAY8FF	WJWQAA	03/19/20	4-3 CAV	4th Squadron	Cavalry Squadron (SBCT)	36	0	438	0	474	UNIT	ARMY	REGUL	COMBAT	RECCE	BN		72060793801813799	72060793789251442	20200930
11	WJWQAA	WJWQT0		HHTCAVSqdn	Headquarters and Headquarters Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT))	Headquarters and Headquarters Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSPT	ARMOR	CO		72060793960680205	72060793801813799	20200930
11	WJWQAA	WJWQM0		CAV Sqdrn	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT)) A	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	ARMOR	SQUAD		72060794328987266	72060793801813799	20200930
11	WJWQAA	WJWQN0		CAV Sqdrn	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT)) B	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	ARMOR	SQUAD		72060794328987386	72060793801813799	20200930
11	WJWQAA	WJWQP0		CAV Sqdrn	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT)) C	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	ARMOR	SQUAD		72060794328987506	72060793801813799	20200930
11	WJWQAA	WJWQS0		WpnTrpSBCT	Weapons Troop/Cavalry Squadron (SBCT)	Weapons Troop/Cavalry Squadron (SBCT)						UNIT	ARMY	REGUL	COMBAT	ARMOR	SQDRN		72060794444263240	72060793801813799	20200930
10	WAY8FF	WJWUAA	03/19/20	EN-3 CAV	Engineer Squadron	Brigade Engineer Battalion (SBCT)	33	8	388	0	429	UNIT	ARMY	REGUL	COMSPT	ENG	BN		72060793825170200	72060793789251442	20200930
11	WJWUAA	WJWUT0		HHC BEB	Headquarters and Headquarters Company (HHC)/Brigade Engineer Battalion (BEB)(SBCT)	Headquarters and Headquarters Company (HHC)/Brigade Engineer Battalion (BEB)(SBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060795504247517	72060793825170200	20200930
11	WJWUAA	WJWUA0		Cbt EN Co	Combat Engineer Company/Brigade Engineer Battalion (BEB/Stryker Brigade Combat Team (SBCT) A	Combat Engineer Company/Brigade Engineer Battalion (BEB/Stryker Brigade Combat Team (SBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060795504247004	72060793825170200	20200930
11	WJWUAA	WJWUB0		Cbt EN Co	Combat Engineer Company/Brigade Engineer Battalion (BEB/Stryker Brigade Combat Team (SBCT) B	Combat Engineer Company/Brigade Engineer Battalion (BEB/Stryker Brigade Combat Team (SBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060795504247308	72060793825170200	20200930
11	WJWUAA	WJWUC0		Bde SC Co	Brigade Signal Company (Stryker Brigade Combat Team (SBCT))	Brigade Signal Company (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060795504247392	72060793825170200	20200930
11	WJWUAA	WJWUD0		MICo COIST	MI Company/Stryker Brigade Combat Team With Company Intelligence Support Team (COIST)	MI Company/Stryker Brigade Combat Team With Company Intelligence Support Team (COIST)						UNIT	ARMY	REGUL	COMSPT	MILINT	CO		72060795504247175	72060793825170200	20200930
11	WJWUAA	WJWU99	10/16/19	Aug 3 CAV	Augmentation	Augmentation Equipment Only Table of Distribution and Allowance (ETDA)	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060794230431702	72060793825170200	20200930
10	WAY8FF	WJWRAA	03/17/20	FAS-3 CAV	Field Artillery Squadron	Field Artillery Battalion (155T) (SBCT)	56	4	456	0	516	UNIT	ARMY	REGUL	COMBAT	FA	BN		72060793792386682	72060793789251442	20200930
11	WJWRAA	WJWRT0		HHB FA Bn	HHB/Field Artillery Battalion 155T (Stryker Brigade Combat Team (SBCT))	HHB/Field Artillery Battalion 155T (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSPT	FA	CO		72060793958580623	72060793792386682	20200930
11	WJWRAA	WJWRA0		FA Btry	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT)) A	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060793958580825	72060793792386682	20200930
11	WJWRAA	WJWRB0		FA Btry	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT)) B	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060793958580952	72060793792386682	20200930
11	WJWRAA	WJWRC0		FA Btry	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT)) C	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060793958581079	72060793792386682	20200930
10	WAY8FF	WEPNAA	03/17/20	SS-3 CAV	Support Squadron	Brigade Support Battalion (SBCT)	66	16	878	0	960	UNIT	ARMY	REGUL	COMSER	LOG	BN		72060793789251447	72060793789251442	20200930
11	WEPNAA	WEPNT0		HHC BSB	Headquarters and Headquarters Company (HHC)/Brigade Support Battalion (SBCT)	Headquarters and Headquarters Company (HHC)/Brigade Support Battalion (SBCT)						UNIT	ARMY	REGUL	COMSER	MAINT	CO		72060793960826501	72060793789251447	20200930
11	WEPNAA	WEPNA0		DistrCoBSB	Distribution Company/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))	Distribution Company/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	SUPPLY	CO		72060793960826729	72060793789251447	20200930
11	WEPNAA	WEPNB0		Fld Mnt Co	Field Maintenance Company/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))	Field Maintenance Company/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793960826968	72060793789251447	20200930
11	WEPNAA	WEPNC0		MD Co BSB	Medical Company/Brigade Support Battalion (BSB) (Stryker Brigade Combat Team (SBCT))	Medical Company/Brigade Support Battalion (BSB) (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	MEDCL	CO		72060793960827471	72060793789251447	20200930
11	WEPNAA	WEPND0		FSC BSB	Forward Support Company/(Cavalry Squadron) BSB (Stryker Brigade Combat Team SBCT))	Forward Support Company/(Cavalry Squadron) BSB (Stryker Brigade Combat Team SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060794286322108	72060793789251447	20200930
11	WEPNAA	WEPNE0		FSC BSB	Forward Support Company (BEB)/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))	Forward Support Company (BEB)/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	MAINT	CO		72060794286322801	72060793789251447	20200930
11	WEPNAA	WEPNF0		FSC BSB	Forward Support Company (FA)/Brigade Support Battalion/ (Stryker Brigade Combat Team (SBCT))	Forward Support Company (FA)/Brigade Support Battalion/ (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060794286322519	72060793789251447	20200930
11	WEPNAA	WEPNG0		FSC BSB	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT)) A	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060794286321691	72060793789251447	20200930
11	WEPNAA	WEPNH0		FSC BSB	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT)) B	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060794286321830	72060793789251447	20200930
11	WEPNAA	WEPNJ0		FSC BSB	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT)) C	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060794286321969	72060793789251447	20200930
9	WAT4FF	WANGFF		4ID	4th Infantry Division	Division						UNIT	ARMY	REGUL	COMBAT	HQSTF	DIV		72060793789255472	72060793789258645	20200930
10	WANGFF	WANGAA	10/17/19	HHBn 4ID	Headquarters and Headquarters Battalion	Division Headquarters and Headquarters Battalion	153	47	309	0	509	UNIT	ARMY	REGUL	COMBAT	HQSTF	BN		72060793789255490	72060793789255472	20200930
11	WANGAA	WANGT0		HSC Div	Headquarters and Support Company (Division)	Headquarters and Support Company (Division)						UNIT	ARMY	REGUL	COMSPT	HQSTF	CO		72060793961574223	72060793789255490	20200930
11	WANGAA	WANGA0		SIS Co	Signal Intelligence and Sustainment (SIS) Company (Division)	Signal Intelligence and Sustainment (SIS) Company (Division)						UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060794425901919	72060793789255490	20200930
11	WANGAA	WANG96	10/16/19	Aug96 4ID	Augmentation	Augmentation Senior Commander	6	0	6	49	61	EXCMIL	ARMY	REGUL	MILSVC		AUG		72060794318728949	72060793789255490	20200930
11	WANGAA	WANG99	10/16/19	Aug99 4ID	Augmentation	Augmentation Functional Support Team	1	0	7	6	14	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060793801813812	72060793789255490	20200930
10	WANGFF	WANLFF		1-4ID	1st Brigade Combat Team	Stryker Brigade Combat Team (SBCT)						UNIT	ARMY	REGUL	COMBAT	MANOV	BDE		72060793789255505	72060793789255472	20200930
11	WANLFF	WANLAA	03/17/20	HHC 1-4ID	Headquarters and Headquarters Company	Headquarters and Headquarters Company Stryker Brigade Combat Team (SBCT)	38	14	78	0	130	UNIT	ARMY	REGUL	COMBAT	HQSTF	CO		72060793789255510	72060793789255505	20200930
12	WANLAA	WANL99	10/16/19	Aug 1-4ID	Augmentation	Augmentation Functional Support Team	0	0	10	2	12	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060793801813843	72060793789255510	20200930
11	WANLFF	WG2JAA	03/19/20	1-38 IN	1st Battalion 38th Infantry Regiment	Infantry Battalion (SBCT)	35	0	599	0	634	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789251427	72060793789255505	20200930
12	WG2JAA	WG2JT0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952845517	72060793789251427	20200930
12	WG2JAA	WG2JA0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) A	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952845816	72060793789251427	20200930
12	WG2JAA	WG2JB0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) B	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952846029	72060793789251427	20200930
12	WG2JAA	WG2JC0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) C	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952846242	72060793789251427	20200930
11	WANLFF	WALWAA	03/17/20	2-12 FA	2nd Battalion 12th Field Artillery Regiment	Field Artillery Battalion (155T) (SBCT)	56	4	456	0	516	UNIT	ARMY	REGUL	COMBAT	FA	BN		72060793789255482	72060793789255505	20200930
12	WALWAA	WALWT0		HHB FA Bn	HHB/Field Artillery Battalion 155T (Stryker Brigade Combat Team (SBCT))	HHB/Field Artillery Battalion 155T (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSPT	FA	CO		72060793951224320	72060793789255482	20200930
12	WALWAA	WALWA0		FA Btry	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT)) A	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060793951224521	72060793789255482	20200930
12	WALWAA	WALWB0		FA Btry	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT)) B	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060793951224666	72060793789255482	20200930
12	WALWAA	WALWC0		FA Btry	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT)) C	Field Artillery Battery/Field Artillery Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060793981002466	72060793789255482	20200930
11	WANLFF	WG2HAA	03/19/20	2-23 IN	2nd Battalion 23rd Infantry Regiment	Infantry Battalion (SBCT)	35	0	599	0	634	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789258735	72060793789255505	20200930
12	WG2HAA	WG2HT0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952842702	72060793789258735	20200930
12	WG2HAA	WG2HA0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) A	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952843001	72060793789258735	20200930
12	WG2HAA	WG2HB0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) B	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952843214	72060793789258735	20200930
12	WG2HAA	WG2HC0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) C	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952843427	72060793789258735	20200930
11	WANLFF	WJHCAA	03/19/20	2-1 CAV	2nd Squadron 1st Cavalry Regiment	Cavalry Squadron (SBCT)	36	0	438	0	474	UNIT	ARMY	REGUL	COMBAT	RECCE	BN		72060793789255508	72060793789255505	20200930
12	WJHCAA	WJHCT0		HHTCAVSqdn	Headquarters and Headquarters Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT))	Headquarters and Headquarters Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSPT	ARMOR	CO		72060793952761990	72060793789255508	20200930
12	WJHCAA	WJHCA0		CAV Sqdrn	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT)) A	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	ARMOR	SQUAD		72060793952762460	72060793789255508	20200930
12	WJHCAA	WJHCB0		CAV Sqdrn	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT)) B	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	ARMOR	SQUAD		72060793952762712	72060793789255508	20200930
12	WJHCAA	WJHCC0		CAV Sqdrn	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT)) C	Cavalry Troop/Cavalry Squadron (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	ARMOR	SQUAD		72060793952763232	72060793789255508	20200930
12	WJHCAA	WJHCD0		WpnTrpSBCT	Weapons Troop/Cavalry Squadron (SBCT)	Weapons Troop/Cavalry Squadron (SBCT)						UNIT	ARMY	REGUL	COMBAT	ARMOR	SQDRN		72060794444551619	72060793789255508	20200930
11	WANLFF	WAN4AA	03/19/20	4-9 IN	4th Battalion 9th Infantry Regiment	Infantry Battalion (SBCT)	35	0	599	0	634	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789255507	72060793789255505	20200930
12	WAN4AA	WAN4T0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952976328	72060793789255507	20200930
12	WAN4AA	WAN4A0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) A	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952976680	72060793789255507	20200930
12	WAN4AA	WAN4B0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) B	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793952976854	72060793789255507	20200930
12	WAN4AA	WAN4C0		Rifle Co	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT)) C	Rifle Company/Infantry Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793994132654	72060793789255507	20200930
11	WANLFF	WJAYAA	03/17/20	4 Spt Bn	4th Support Battalion	Brigade Support Battalion (SBCT)	66	16	862	0	944	UNIT	ARMY	REGUL	COMSER	LOG	BN		72060793789255512	72060793789255505	20200930
12	WJAYAA	WJAYT0		HHC BSB	Headquarters and Headquarters Company (HHC)/Brigade Support Battalion (SBCT)	Headquarters and Headquarters Company (HHC)/Brigade Support Battalion (SBCT)						UNIT	ARMY	REGUL	COMSER	MAINT	CO		72060793955667072	72060793789255512	20200930
12	WJAYAA	WJAYA0		DistrCoBSB	Distribution Company/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))	Distribution Company/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	SUPPLY	CO		72060793955667193	72060793789255512	20200930
12	WJAYAA	WJAYB0		Fld Mnt Co	Field Maintenance Company/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))	Field Maintenance Company/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793955667480	72060793789255512	20200930
12	WJAYAA	WJAYC0		MD Co BSB	Medical Company/Brigade Support Battalion (BSB) (Stryker Brigade Combat Team (SBCT))	Medical Company/Brigade Support Battalion (BSB) (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	MEDCL	CO		72060793955667630	72060793789255512	20200930
12	WJAYAA	WJAYD0		FSC BSB	Forward Support Company/(Cavalry Squadron) BSB (Stryker Brigade Combat Team SBCT))	Forward Support Company/(Cavalry Squadron) BSB (Stryker Brigade Combat Team SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793955667776	72060793789255512	20200930
12	WJAYAA	WJAYE0		FSC BSB	Forward Support Company (BEB)/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))	Forward Support Company (BEB)/Brigade Support Battalion (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	MAINT	CO		72060793955667973	72060793789255512	20200930
12	WJAYAA	WJAYF0		FSC BSB	Forward Support Company (FA)/Brigade Support Battalion/ (Stryker Brigade Combat Team (SBCT))	Forward Support Company (FA)/Brigade Support Battalion/ (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793955668267	72060793789255512	20200930
12	WJAYAA	WJAYG0		FSC BSB	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT)) A	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793955668561	72060793789255512	20200930
12	WJAYAA	WJAYH0		FSC BSB	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT)) B	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060794024231821	72060793789255512	20200930
12	WJAYAA	WJAYJ0		FSC BSB	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT)) C	Forward Support Company (IN)/Brigade Support Battalion (BSB)/(Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060794024231959	72060793789255512	20200930
11	WANLFF	WANUAA	03/19/20	299 EN Bn	299th Engineer Battalion	Brigade Engineer Battalion (SBCT)	33	8	388	0	429	UNIT	ARMY	REGUL	COMSPT	ENG	BN		72060793994593240	72060793789255505	20200930
12	WANUAA	WANUT0		HHC BEB	Headquarters and Headquarters Company (HHC)/Brigade Engineer Battalion (BEB)(SBCT)	Headquarters and Headquarters Company (HHC)/Brigade Engineer Battalion (BEB)(SBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060793994598522	72060793994593240	20200930
12	WANUAA	WANUA0		Cbt EN Co	Combat Engineer Company/Brigade Engineer Battalion (BEB/Stryker Brigade Combat Team (SBCT) A	Combat Engineer Company/Brigade Engineer Battalion (BEB/Stryker Brigade Combat Team (SBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060793994598649	72060793994593240	20200930
12	WANUAA	WANUB0		Cbt EN Co	Combat Engineer Company/Brigade Engineer Battalion (BEB/Stryker Brigade Combat Team (SBCT) B	Combat Engineer Company/Brigade Engineer Battalion (BEB/Stryker Brigade Combat Team (SBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060793994598787	72060793994593240	20200930
12	WANUAA	WANUC0		Bde SC Co	Brigade Signal Company (Stryker Brigade Combat Team (SBCT))	Brigade Signal Company (Stryker Brigade Combat Team (SBCT))						UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060794285340697	72060793994593240	20200930
