player_idx,team_id,A_i,T_j_star
47,2,0.8048636354134415,0.9261985439813103
48,3,0.18679873701584127,0.7230237104792231
49,3,0.43667188660134065,0.7230237104792231
50,3,0.9113551097339426,0.7230237104792231
51,3,0.5086941191855525,0.7230237104792231
52,3,0.6486668556742421,0.7230237104792231
53,3,0.6505753965613839,0.7230237104792231
54,3,0.6253755709493063,0.7230237104792231
55,3,0.4225386951198505,0.7230237104792231
56,3,0.1926230558708774,0.7230237104792231
57,3,0.6631141398677639,0.7230237104792231
58,3,0.7028067938702228,0.7230237104792231
59,3,0.18796733394418452,0.7230237104792231
60,3,0.8933134733119081,0.7230237104792231
61,3,0.041932085260499914,0.7230237104792231
62,3,0.06429479884437699,0.7230237104792231
63,3,0.19673042491623402,0.7230237104792231
64,4,0.37391779415779514,0.7605585801759555
65,4,0.5212155232033323,0.7605585801759555
66,4,0.45759761168725943,0.7605585801759555
67,4,0.5192774386579052,0.7605585801759555
68,4,0.3676782071960843,0.7605585801759555
69,4,0.843041345493028,0.7605585801759555
70,4,0.35235440467169676,0.7605585801759555
71,4,0.42716478390527324,0.7605585801759555
72,4,0.22948346854195367,0.7605585801759555
73,4,0.49162909935838645,0.7605585801759555
74,4,0.760500929832203,0.7605585801759555
75,4,0.8843269255918986,0.7605585801759555
76,4,0.6230198577254884,0.7605585801759555
77,4,0.5555353745575902,0.7605585801759555
78,4,0.40711896189738855,0.7605585801759555
79,4,0.6304252784417221,0.7605585801759555
80,5,0.3471668702632309,0.2342906764552779
81,5,0.6219716795022334,0.2342906764552779
82,5,0.5032663998613672,0.2342906764552779
83,5,0.593552262277861,0.2342906764552779
84,5,0.7969825136557269,0.2342906764552779
85,5,0.20366016146110202,0.2342906764552779
86,5,0.5525566539135004,0.2342906764552779
87,5,0.46969011000193545,0.2342906764552779
88,5,0.5927968550566619,0.2342906764552779
89,5,0.5979593507548298,0.2342906764552779
90,5,0.57906352564571,0.2342906764552779
91,5,0.775730631722991,0.2342906764552779
92,5,0.84391245903013,0.2342906764552779
93,5,0.4271854528961577,0.2342906764552779
94,5,0.3053744585630063,0.2342906764552779
95,5,0.14090043309406217,0.2342906764552779
96,6,0.8854241665649416,0.73452961108271
97,6,0.25555169721669235,0.73452961108271
98,6,0.4269126099708318,0.73452961108271
99,6,0.48318721408188614,0.73452961108271
100,6,0.3205693289088669,0.73452961108271
101,6,0.47294995674667517,0.73452961108271
102,6,0.8587535662752506,0.73452961108271
103,6,0.03561790824082482,0.73452961108271
104,6,0.3241284728992274,0.73452961108271
105,6,0.357208211272609,0.73452961108271
106,6,0.6388478197412629,0.73452961108271
107,6,0.20635376958500834,0.73452961108271
108,6,0.4047767347983332,0.73452961108271
109,6,0.32128559505533627,0.73452961108271
110,6,0.5275111947362828,0.73452961108271
111,6,0.3969240911802861,0.73452961108271
112,7,0.26734014467773615,0.40631912639094736
113,7,0.7031019032153489,0.40631912639094736
114,7,0.7632566728070849,0.40631912639094736
115,7,0.6196628730812765,0.40631912639094736
116,7,0.860429069934956,0.40631912639094736
117,7,0.3132413128289059,0.40631912639094736
118,7,0.6214426454062916,0.40631912639094736
119,7,0.3376700754924937,0.40631912639094736
120,7,0.6733094712896462,0.40631912639094736
121,7,0.5244646914824659,0.40631912639094736
122,7,0.6524566466335914,0.40631912639094736
123,7,0.23409652421992125,0.40631912639094736
124,7,0.7254072740504728,0.40631912639094736
125,7,0.8418081598036476,0.40631912639094736
126,7,0.04436692656879741,0.40631912639094736
127,7,0.11175269906341977,0.40631912639094736
128,8,0.7464113308790192,0.059390610473203265
129,8,0.3819386677646623,0.059390610473203265
130,8,0.4630934707695983,0.059390610473203265
131,8,0.14754746981641825,0.059390610473203265
132,8,0.49275504939035003,0.059390610473203265
133,8,0.6195946381575509,0.059390610473203265
134,8,0.7657846531625672,0.059390610473203265
135,8,0.9197660364238585,0.059390610473203265
136,8,0.12998345202984246,0.059390610473203265
137,8,0.4118006685209452,0.059390610473203265
138,8,0.55442696209652,0.059390610473203265
139,8,0.5718676117902511,0.059390610473203265
140,8,0.6256786954718749,0.059390610473203265
141,8,0.40813000660001336,0.059390610473203265
142,8,0.3571856803577273,0.059390610473203265
143,8,0.3720141849434003,0.059390610473203265
144,9,0.167819641511483,0.3948135675183053
145,9,0.3217754761927586,0.3948135675183053
146,9,0.5085958043395594,0.3948135675183053
147,9,0.8312074994397002,0.3948135675183053
148,9,0.7883078885168314,0.3948135675183053
149,9,0.8181813290907791,0.3948135675183053
150,9,0.3160822862598872,0.3948135675183053
151,9,0.4518413715444419,0.3948135675183053
152,9,0.8009333134454054,0.3948135675183053
153,9,0.9049413198286851,0.3948135675183053
154,9,0.6088946401119867,0.3948135675183053
155,9,0.23004579639268327,0.3948135675183053
156,9,0.46121517800044115,0.3948135675183053
157,9,0.4643088482041174,0.3948135675183053
158,9,0.646022592687674,0.3948135675183053
159,9,0.7981825695631317,0.3948135675183053
160,10,0.4750596465370144,0.13125378743236893
161,10,0.8677166534684521,0.13125378743236893
162,10,0.8247955583959103,0.13125378743236893
163,10,0.8368955979323663,0.13125378743236893
164,10,0.2600811399826733,0.13125378743236893
165,10,0.6572010102602646,0.13125378743236893
166,10,0.17087892026035845,0.13125378743236893
167,10,0.28355958910175116,0.13125378743236893
168,10,0.8257298630227792,0.13125378743236893
169,10,0.2712026644156432,0.13125378743236893
170,10,0.2319337730754032,0.13125378743236893
171,10,0.7599003775935324,0.13125378743236893
172,10,0.4338704064727449,0.13125378743236893
173,10,0.285940511414253,0.13125378743236893
174,10,0.3515535316247323,0.13125378743236893
175,10,0.7989417482771832,0.13125378743236893
176,11,0.12636156766200696,0.8536994629314485
177,11,0.8437195855248895,0.8536994629314485
178,11,0.8210140198011462,0.8536994629314485
179,11,0.4585664576018411,0.8536994629314485
180,11,0.31754651125559713,0.8536994629314485
181,11,0.21994048348133147,0.8536994629314485
182,11,0.9302930046814016,0.8536994629314485
183,11,0.2635040516636053,0.8536994629314485
184,11,0.2019236074406426,0.8536994629314485
185,11,0.5472208792006517,0.8536994629314485
186,11,0.8979040093271963,0.8536994629314485
187,11,0.8330991685889435,0.8536994629314485
188,11,0.2557740726791469,0.8536994629314485
189,11,0.42273450952771763,0.8536994629314485
190,11,0.11415200840288593,0.8536994629314485
191,11,0.21873676681461002,0.8536994629314485
192,12,0.5779542996027075,0.8402940644749076
193,12,0.5470895361826658,0.8402940644749076
194,12,0.09023668966333633,0.8402940644749076
195,12,0.545405792140848,0.8402940644749076
196,12,0.2608292349473687,0.8402940644749076
197,12,0.23438727369010257,0.8402940644749076
198,12,0.4937002740225057,0.8402940644749076
199,12,0.4154720505327986,0.8402940644749076
200,12,0.9027256456708439,0.8402940644749076
201,12,0.49537220216976763,0.8402940644749076
202,12,0.270094183177562,0.8402940644749076
203,12,0.7241478235309357,0.8402940644749076
204,12,0.47572072894753054,0.8402940644749076
205,12,0.6727302822486126,0.8402940644749076
206,12,0.3697598054694097,0.8402940644749076
207,12,0.6619922145529609,0.8402940644749076
208,13,0.12027525519205343,0.28746892829992543
209,13,0.6285698357490497,0.28746892829992543
210,13,0.40515713478828047,0.28746892829992543
211,13,0.19328874585874642,0.28746892829992543
212,13,0.519899411654209,0.28746892829992543
213,13,0.15473293117005535,0.28746892829992543
214,13,0.42294605403890756,0.28746892829992543
215,13,0.6044075225591442,0.28746892829992543
216,13,0.7553419511097997,0.28746892829992543
217,13,0.6332849039729217,0.28746892829992543
218,13,0.31317400739112344,0.28746892829992543
219,13,0.4241585569042222,0.28746892829992543
220,13,0.11902914820426781,0.28746892829992543
221,13,0.4375731114419567,0.28746892829992543
222,13,0.49518710642826946,0.28746892829992543
223,13,0.8267448464862786,0.28746892829992543
224,14,0.47937748159612775,0.6119223027755851
225,14,0.2838990344817634,0.6119223027755851
226,14,0.5996614341687793,0.6119223027755851
227,14,0.4144770999813496,0.6119223027755851
228,14,0.6684255487761862,0.6119223027755851
229,14,0.4306675695813812,0.6119223027755851
230,14,0.5103640041974724,0.6119223027755851
231,14,0.4138907164058184,0.6119223027755851
232,14,0.5007210343053725,0.6119223027755851
233,14,0.45259463357686325,0.6119223027755851
234,14,0.6360820407544401,0.6119223027755851
235,14,0.15317666997168417,0.6119223027755851
236,14,0.4505796256924181,0.6119223027755851
237,14,0.4916717206700276,0.6119223027755851
238,14,0.8858630550081676,0.6119223027755851
239,14,0.7227870065370355,0.6119223027755851
240,15,0.4015467226910172,0.3637597183572606
241,15,0.874911657335114,0.3637597183572606
242,15,0.544210098720818,0.3637597183572606
243,15,0.7046566558506242,0.3637597183572606
244,15,0.7434077444542991,0.3637597183572606
245,15,0.892746423926319,0.3637597183572606
246,15,0.5414886448917712,0.3637597183572606
247,15,0.8358690472882502,0.3637597183572606
248,15,0.29894051999667937,0.3637597183572606
249,15,0.7735241435980845,0.3637597183572606
250,15,0.6088129844207593,0.3637597183572606
251,15,0.5728004741468875,0.3637597183572606
252,15,0.3830999511548869,0.3637597183572606
253,15,0.843818132281868,0.3637597183572606
254,15,0.629036400904758,0.3637597183572606
255,15,0.5776422262968883,0.3637597183572606
256,16,0.48765127753797033,0.15422617434361496
257,16,0.07731642536612754,0.15422617434361496
258,16,0.7716046143560276,0.15422617434361496
259,16,0.24599035445013895,0.15422617434361496
260,16,0.8047332447846338,0.15422617434361496
261,16,0.760432490906593,0.15422617434361496
262,16,0.599089106012921,0.15422617434361496
263,16,0.22383146847560847,0.15422617434361496
264,16,0.19274293108080828,0.15422617434361496
265,16,0.5527453913687409,0.15422617434361496
266,16,0.5423234103127772,0.15422617434361496
267,16,0.12748270386212615,0.15422617434361496
268,16,0.5066406143622445,0.15422617434361496
269,16,0.15634476053501745,0.15422617434361496
270,16,0.33719820568613207,0.15422617434361496
271,16,0.5580723954683906,0.15422617434361496
272,17,0.1405053734195307,0.6494073114086196
273,17,0.25703256530651847,0.6494073114086196
274,17,0.3982077558970217,0.6494073114086196
275,17,0.5969784094803497,0.6494073114086196
276,17,0.4697425498140824,0.6494073114086196
277,17,0.21790973646706546,0.6494073114086196
278,17,0.4935230317114728,0.6494073114086196
279,17,0.5876677647056102,0.6494073114086196
280,17,0.29181670902175333,0.6494073114086196
281,17,0.5071112833110228,0.6494073114086196
282,17,0.9057260947827066,0.6494073114086196
283,17,0.24484177503451932,0.6494073114086196
284,17,0.6969604774228595,0.6494073114086196
285,17,0.9395582128996094,0.6494073114086196
286,17,0.2798409650960937,0.6494073114086196
287,17,0.26482653605254514,0.6494073114086196
288,18,0.7569144817322334,0.7601066433109224
289,18,0.29266923608351664,0.7601066433109224
290,18,0.2550485289661252,0.7601066433109224
291,18,0.3263399911584965,0.7601066433109224
292,18,0.8087225901435202,0.7601066433109224
293,18,0.2419454802582048,0.7601066433109224
294,18,0.1528993913771743,0.7601066433109224
295,18,0.42773011591589366,0.7601066433109224
296,18,0.8546241607610466,0.7601066433109224
297,18,0.5942808569171103,0.7601066433109224
298,18,0.540545681694017,0.7601066433109224
299,18,0.8858497306039471,0.7601066433109224
300,18,0.3646871905132503,0.7601066433109224
301,18,0.6209051459122696,0.7601066433109224
302,18,0.2699649703256335,0.7601066433109224
303,18,0.5512982630814426,0.7601066433109224
304,19,0.7840857883345032,0.7747227410657531
305,19,0.5049786641965721,0.7747227410657531
306,19,0.5427584275418883,0.7747227410657531
307,19,0.29049765087304547,0.7747227410657531
308,19,0.25099593491596295,0.7747227410657531
309,19,0.24990735929412516,0.7747227410657531
310,19,0.8708251250831834,0.7747227410657531
311,19,0.3788184780326499,0.7747227410657531
312,19,0.4156619036213059,0.7747227410657531
313,19,0.6826986067555766,0.7747227410657531
314,19,0.3772606570904063,0.7747227410657531
315,19,0.3838014404080356,0.7747227410657531
316,19,0.431135077105207,0.7747227410657531
317,19,0.5114173417348137,0.7747227410657531
318,19,0.6632419642315316,0.7747227410657531
319,19,0.26301799104792395,0.7747227410657531
320,20,0.9082281614290438,0.14922058589316578
321,20,0.5921026845821029,0.14922058589316578
322,20,0.3550613668330224,0.14922058589316578
323,20,0.8842124935251735,0.14922058589316578
324,20,0.7602726894428304,0.14922058589316578
325,20,0.8111881708009158,0.14922058589316578
326,20,0.973475515285742,0.14922058589316578
327,20,0.7523432280065728,0.14922058589316578
328,20,0.5667526591354218,0.14922058589316578
329,20,0.7080993700732455,0.14922058589316578
330,20,0.7812983230640933,0.14922058589316578
331,20,0.09804379532563604,0.14922058589316578
332,20,0.10812422883655738,0.14922058589316578
333,20,0.2355254260756802,0.14922058589316578
334,20,0.669450532879556,0.14922058589316578
335,20,0.3811493240377567,0.14922058589316578
336,21,0.1368397110942475,0.5125785184951382
337,21,0.3674940432740611,0.5125785184951382
338,21,0.5362524927433157,0.5125785184951382
339,21,0.681782684374937,0.5125785184951382
340,21,0.30142124347419363,0.5125785184951382
341,21,0.5803538931422866,0.5125785184951382
342,21,0.5549692853271866,0.5125785184951382
343,21,0.8991409816135325,0.5125785184951382
344,21,0.5338484342208252,0.5125785184951382
345,21,0.7498162980972818,0.5125785184951382
346,21,0.7426691928850321,0.5125785184951382
347,21,0.14444974737398134,0.5125785184951382
348,21,0.30161475928009857,0.5125785184951382
349,21,0.7708173982045061,0.5125785184951382
350,21,0.5362341337297923,0.5125785184951382
351,21,0.5070806368539267,0.5125785184951382
352,22,0.27074952499007593,0.023899357199450355
353,22,0.8307594812615263,0.023899357199450355
354,22,0.6603015579098336,0.023899357199450355
355,22,0.2510263664566988,0.023899357199450355
356,22,0.1907643304361418,0.023899357199450355
357,22,0.794276194278496,0.023899357199450355
358,22,0.17070696308246863,0.023899357199450355
359,22,0.6213931070244737,0.023899357199450355
360,22,0.6750256601127794,0.023899357199450355
361,22,0.8160785123357385,0.023899357199450355
362,22,0.666849920378606,0.023899357199450355
363,22,0.4602651355822746,0.023899357199450355
364,22,0.7080979103356375,0.023899357199450355
365,22,0.575778764164542,0.023899357199450355
366,22,0.6296328968909383,0.023899357199450355
367,22,0.7096912838106965,0.023899357199450355
368,23,0.07510503587737481,0.09016949762849769
369,23,0.5404405149990237,0.09016949762849769
370,23,0.6479003468582196,0.09016949762849769
371,23,0.5381695778516243,0.09016949762849769
372,23,0.5086937555214479,0.09016949762849769
373,23,0.5086964614589883,0.09016949762849769
374,23,0.31580423806417013,0.09016949762849769
375,23,0.5979621064434044,0.09016949762849769
376,23,0.4264632674944544,0.09016949762849769
377,23,0.08834231914724626,0.09016949762849769
378,23,0.7359122063121699,0.09016949762849769
379,23,0.705201087815005,0.09016949762849769
380,23,0.5530736526772653,0.09016949762849769
381,23,0.44538885030118336,0.09016949762849769
382,23,0.5992548754236103,0.09016949762849769
383,23,0.5266579107578468,0.09016949762849769
384,24,0.2711095734041442,0.0810511530853878
385,24,0.41974756840445004,0.0810511530853878
386,24,0.25424962726941375,0.0810511530853878
387,24,0.4448260407127724,0.0810511530853878
388,24,0.3737054723645079,0.0810511530853878
389,24,0.8461594279924013,0.0810511530853878
390,24,0.45875620189973587,0.0810511530853878
391,24,0.1312385195200759,0.0810511530853878
392,24,0.593258270497548,0.0810511530853878
393,24,0.7360550736274519,0.0810511530853878
394,24,0.7367192736410112,0.0810511530853878
395,24,0.3248077609569906,0.0810511530853878
396,24,0.5379700441598945,0.0810511530853878
397,24,0.14968313198265235,0.0810511530853878
398,24,0.09328997128219654,0.0810511530853878
399,24,0.6131645174029312,0.0810511530853878
400,25,0.4347686316740367,0.05719079355050116
401,25,0.9027543264092143,0.05719079355050116
402,25,0.3337301364671544,0.05719079355050116
403,25,0.5064831172568969,0.05719079355050116
404,25,0.5733591554235316,0.05719079355050116
405,25,0.32935745973297664,0.05719079355050116
406,25,0.5169300913869185,0.05719079355050116
407,25,0.3708656486755563,0.05719079355050116
408,25,0.7464174875126945,0.05719079355050116
409,25,0.5119780630094103,0.05719079355050116
410,25,0.30797149468154295,0.05719079355050116
411,25,0.38325898100786254,0.05719079355050116
412,25,0.2873635650914274,0.05719079355050116
413,25,0.2920992257502185,0.05719079355050116
414,25,0.48946045017331136,0.05719079355050116
415,25,0.45688749533760187,0.05719079355050116
416,26,0.2966050094996261,0.3337693490578346
417,26,0.700088874253488,0.3337693490578346
418,26,0.523207295196748,0.3337693490578346
419,26,0.41644533835128045,0.3337693490578346
420,26,0.4199271465418232,0.3337693490578346
421,26,0.3218697548693414,0.3337693490578346
422,26,0.7825834110691507,0.3337693490578346
423,26,0.9123855622179065,0.3337693490578346
424,26,0.7318871667602828,0.3337693490578346
425,26,0.9260450375349061,0.3337693490578346
426,26,0.45376771298138574,0.3337693490578346
427,26,0.6967553269741988,0.3337693490578346
428,26,0.07226634078691119,0.3337693490578346
429,26,0.626094504210151,0.3337693490578346
430,26,0.5132228683722834,0.3337693490578346
431,26,0.11576315775448634,0.3337693490578346
432,27,0.44137613261901654,0.35767960085317085
433,27,0.9011525321992006,0.35767960085317085
434,27,0.2883891047989979,0.35767960085317085
435,27,0.758547370317414,0.35767960085317085
436,27,0.2839439698312723,0.35767960085317085
437,27,0.7906170862590721,0.35767960085317085
438,27,0.5705167914039545,0.35767960085317085
439,27,0.3308952379223733,0.35767960085317085
440,27,0.8684745732550969,0.35767960085317085
441,27,0.261203750094142,0.35767960085317085
442,27,0.5156703281275677,0.35767960085317085
443,27,0.7084671834670551,0.35767960085317085
444,27,0.1549784312229185,0.35767960085317085
445,27,0.09221767403755608,0.35767960085317085
446,27,0.5588227262084543,0.35767960085317085
447,27,0.4634202067944739,0.35767960085317085
448,28,0.3342687266044986,0.6978703420702284
449,28,0.4170382555986203,0.6978703420702284
450,28,0.1059931363095801,0.6978703420702284
451,28,0.263380937145458,0.6978703420702284
452,28,0.3202410483903626,0.6978703420702284
453,28,0.4951620465289732,0.6978703420702284
454,28,0.4440128920259228,0.6978703420702284
455,28,0.5591547370015238,0.6978703420702284
456,28,0.6426022415421762,0.6978703420702284
457,28,0.813787326567853,0.6978703420702284
458,28,0.2282267540600922,0.6978703420702284
459,28,0.5741913320794411,0.6978703420702284
460,28,0.7446946487479593,0.6978703420702284
461,28,0.8867504872611358,0.6978703420702284
462,28,0.15583579838333828,0.6978703420702284
463,28,0.40977023378765576,0.6978703420702284
464,29,0.6564021916187276,0.32987972136375243
465,29,0.6921763822193352,0.32987972136375243
466,29,0.9417613676462039,0.32987972136375243
467,29,0.7028058695694813,0.32987972136375243
468,29,0.5122539782305882,0.32987972136375243
469,29,0.7448388959092858,0.32987972136375243
470,29,0.12430681265095797,0.32987972136375243
471,29,0.7871822894957285,0.32987972136375243
472,29,0.6974260534539265,0.32987972136375243
473,29,0.2348839901416104,0.32987972136375243
474,29,0.4871684921791853,0.32987972136375243
475,29,0.8939550971206525,0.32987972136375243
476,29,0.484539814903108,0.32987972136375243
477,29,0.45266605792427467,0.32987972136375243
478,29,0.7005164655412413,0.32987972136375243
479,29,0.4563101221559484,0.32987972136375243
480,30,0.4074881757892578,0.14039580417774822
481,30,0.9279632196964752,0.14039580417774822
482,30,0.2541370779497541,0.14039580417774822
483,30,0.7436866737763558,0.14039580417774822
484,30,0.5907100515250243,0.14039580417774822
485,30,0.3490299385904939,0.14039580417774822
486,30,0.4125108671407349,0.14039580417774822
487,30,0.6043097186130209,0.14039580417774822
488,30,0.6918109611969078,0.14039580417774822
489,30,0.6332011809428728,0.14039580417774822
490,30,0.4519662123460313,0.14039580417774822
491,30,0.43363278573433145,0.14039580417774822
492,30,0.6056133792806486,0.14039580417774822
493,30,0.15536226413808846,0.14039580417774822
494,30,0.593457495045519,0.14039580417774822
495,30,0.19337684337890754,0.14039580417774822
496,31,0.3197385697517144,0.9468756309901694
497,31,0.8554234704714564,0.9468756309901694
498,31,0.33543224068329613,0.9468756309901694
499,31,0.4678370347756028,0.9468756309901694
500,31,0.28722032341029274,0.9468756309901694
501,31,0.34755367677097254,0.9468756309901694
502,31,0.8708205408799516,0.9468756309901694
503,31,0.5034065536647373,0.9468756309901694
504,31,0.3000920126118725,0.9468756309901694
505,31,0.6146719091427856,0.9468756309901694
506,31,0.7559749586961347,0.9468756309901694
507,31,0.22219012954143197,0.9468756309901694
508,31,0.5282453782868105,0.9468756309901694
509,31,0.8343067224928379,0.9468756309901694
510,31,0.5247608986678115,0.9468756309901694
511,31,0.16691995679866814,0.9468756309901694
512,32,0.2856516650053596,0.875476403985699
513,32,0.6598712494857859,0.875476403985699
514,32,0.10087917207768603,0.875476403985699
515,32,0.917855416019892,0.875476403985699
516,32,0.7959058576563091,0.875476403985699
517,32,0.6851492649300877,0.875476403985699
518,32,0.33638821705911376,0.875476403985699
519,32,0.5070140017721043,0.875476403985699
520,32,0.602513034769238,0.875476403985699
521,32,0.4046092136936094,0.875476403985699
522,32,0.8345939216972339,0.875476403985699
523,32,0.41441534182671613,0.875476403985699
524,32,0.576590451206734,0.875476403985699
525,32,0.4403592702984529,0.875476403985699
526,32,0.3359779451993458,0.875476403985699
527,32,0.7392794272555048,0.875476403985699
528,33,0.5946183051763257,0.12422575540377634
529,33,0.2932103204985026,0.12422575540377634
530,33,0.5773712064806003,0.12422575540377634
531,33,0.9007138203882238,0.12422575540377634
532,33,0.36810883403199135,0.12422575540377634
533,33,0.6660807829466308,0.12422575540377634
534,33,0.4804549012248659,0.12422575540377634
535,33,0.7145356742714906,0.12422575540377634
536,33,0.6067106643682738,0.12422575540377634
537,33,0.5273706306911884,0.12422575540377634
538,33,0.37977891580415235,0.12422575540377634
539,33,0.4792894470065447,0.12422575540377634
540,33,0.9569126629644814,0.12422575540377634
541,33,0.20579609697246917,0.12422575540377634
542,33,0.8038643829959252,0.12422575540377634
543,33,0.5681052321088771,0.12422575540377634
544,34,0.5692009746773848,0.3627786999691487
545,34,0.33874500021828846,0.3627786999691487
546,34,0.30676342872013285,0.3627786999691487
547,34,0.42401713619620496,0.3627786999691487
548,34,0.31682502173929705,0.3627786999691487
549,34,0.34946067963085076,0.3627786999691487
550,34,0.7441813499955265,0.3627786999691487
551,34,0.2265666685071464,0.3627786999691487
552,34,0.8271639743567287,0.3627786999691487
553,34,0.3128723339686568,0.3627786999691487
554,34,0.16479959985001513,0.3627786999691487
555,34,0.15484371445428108,0.3627786999691487
556,34,0.17760269229549489,0.3627786999691487
557,34,0.19520476635397765,0.3627786999691487
558,34,0.6137349989009295,0.3627786999691487
559,34,0.9732726872063745,0.3627786999691487
560,35,0.43938103038432513,0.1680846509849716
561,35,0.5328086193473822,0.1680846509849716
562,35,0.5881441696474854,0.1680846509849716
563,35,0.32189541067646615,0.1680846509849716
564,35,0.5193704541087678,0.1680846509849716
565,35,0.4598173218834306,0.1680846509849716
566,35,0.5850881700816428,0.1680846509849716
567,35,0.5055996252959843,0.1680846509849716
568,35,0.8753750506404058,0.1680846509849716
569,35,0.3364244487890779,0.1680846509849716
570,35,0.5872856190079355,0.1680846509849716
571,35,0.4188057164702133,0.1680846509849716
572,35,0.644202484299072,0.1680846509849716
573,35,0.7422922322590891,0.1680846509849716
574,35,0.9744374795166356,0.1680846509849716
575,35,0.0640523432989134,0.1680846509849716
576,36,0.27071869015162775,0.9591114274329677
577,36,0.11664231310782082,0.9591114274329677
578,36,0.4375227272246073,0.9591114274329677
579,36,0.05523494428857771,0.9591114274329677
580,36,0.2454500154521175,0.9591114274329677
581,36,0.621390553401853,0.9591114274329677
582,36,0.22970740456234517,0.9591114274329677
583,36,0.448750584404471,0.9591114274329677
584,36,0.14243768338926382,0.9591114274329677
585,36,0.823193505093253,0.9591114274329677
586,36,0.28643357530019997,0.9591114274329677
587,36,0.3417597113585939,0.9591114274329677
588,36,0.5628448382099135,0.9591114274329677
589,36,0.1192656314888585,0.9591114274329677
590,36,0.08515153010371274,0.9591114274329677
591,36,0.392095818738501,0.9591114274329677
592,37,0.3971634759858175,0.35597759210456126
593,37,0.45545047702429,0.35597759210456126
594,37,0.7250110803842401,0.35597759210456126
595,37,0.955265900351283,0.35597759210456126
596,37,0.7197435089097562,0.35597759210456126
597,37,0.8016893099625124,0.35597759210456126
598,37,0.9174324303063754,0.35597759210456126
599,37,0.7176062421252826,0.35597759210456126
600,37,0.815290239705327,0.35597759210456126
601,37,0.3271436361725997,0.35597759210456126
602,37,0.17296965575508239,0.35597759210456126
603,37,0.7151145321511513,0.35597759210456126
604,37,0.707272277394723,0.35597759210456126
605,37,0.7289656262554846,0.35597759210456126
606,37,0.6744744390045286,0.35597759210456126
607,37,0.9323666788825328,0.35597759210456126
608,38,0.25774795900024144,0.09811742691793435
609,38,0.44067223979626857,0.09811742691793435
610,38,0.7013157931379921,0.09811742691793435
611,38,0.7397700236753316,0.09811742691793435
612,38,0.05899615397519374,0.09811742691793435
613,38,0.729073472476654,0.09811742691793435
614,38,0.4599483248098347,0.09811742691793435
615,38,0.6770173895666309,0.09811742691793435
616,38,0.5079375478874893,0.09811742691793435
617,38,0.6985564053297207,0.09811742691793435
618,38,0.2977152840632053,0.09811742691793435
619,38,0.46859136414358843,0.09811742691793435
620,38,0.5900140361722264,0.09811742691793435
621,38,0.33865968810377184,0.09811742691793435
622,38,0.5214503315848926,0.09811742691793435
623,38,0.6395611472455072,0.09811742691793435
624,39,0.20355367398950502,0.7268439883298804
625,39,0.31130034341259305,0.7268439883298804
626,39,0.644550879451086,0.7268439883298804
627,39,0.6512475798871464,0.7268439883298804
628,39,0.11097266785988104,0.7268439883298804
629,39,0.4365960404288686,0.7268439883298804
630,39,0.15938912757349785,0.7268439883298804
631,39,0.6104363212042933,0.7268439883298804
632,39,0.11825930583785578,0.7268439883298804
633,39,0.4042127249695021,0.7268439883298804
634,39,0.25984927212927145,0.7268439883298804
635,39,0.23901891615311233,0.7268439883298804
636,39,0.47113463949455986,0.7268439883298804
637,39,0.46425051112016164,0.7268439883298804
